id,rating,note,user
1646861,4.0,"Intense, lots of sediments, rounded",Paul Ferrero
1646861,4.0,"Delicious especially in Portugal! Nice and dry, cherry notes.",Alan Cumming
1646861,3.5,"Aromatic start, chocolate liquorice, smooth long mild acid finish- @Casa da Insua",T K
1646861,4.5,"Full bodied, smooth, fruity hints but more chocolate. Delightful on its own or to enhance your meal",Betty Boxall
1646861,3.0,"Dry, slightly hot, a touch of oak with hint of ripe berries ",Marco Pintor
1646861,3.0,Its a reasonable wine. Can be enjoyed ocassionaly. ,Rajiv Vassanji
1646861,4.5,Fruity fresh white,Carla Nina
1646861,3.0,"Young stark and irreverent...  Great Try it out,  Touriga Nacional,  Cabernet Sauvignon and Rabigato,  where lease than in the Dão UNIQUE enjoy...",F. Santos
1646861,4.0,"Intenso, taninos suaves",Alcino Barata
1646861,4.0,Well aged through maturity. Lovely blend.,Edgar Baloi
1646861,4.0,"Made to prematurely show up in the market, this traditional Dão blend is very pleasant and easy to enjoy",Susana G
1646861,4.0,Great great great wine! And not expensive!,Ana Guerreiro
5670340,4.0,"A golden yellow. Intriguing wine, full of interest a buttery sparkling which tricks you into thinking it will taste of Champagne but had an Alvinhro after taste full of interest for a picnic ",Clare P
5670340,4.0,"Lovely natural (PetNat) white Vinho Verde from northern Portugal 🇵🇹 Soalheiro makes this delicious juice with 100 % Alvarinho 🍇 A bit cloudy in the glass with orange, lemon, yeast, cheese, ginger, minerals and grapefruit 🥂 light body and high acidity 👏👏 ",Mikkel K
5670340,4.0,"One more from Soalheiro. PetNat (ancestral method) this time. All natural. All good.   L: Light beer color, pretty viscous for a fizz, very active bubbles vanishing fast. N: Dried apples, yeast at the beginning. Mango, pineapple, citrus. Dusty notes. Fresh minerals up during the breathing process.  P: Very dry, mineral, salty. Crispy acidity. Quince, dried apple, orange. Cleansing power with refreshing aftertaste.  Good aperitif. Nice sole sipper. Strong 3,8 from our table ready to dine. ",Gintaras P.
5670340,4.0,"This was a new line of Soalheiro that I didn’t know, I think I prefer the traditional Alvarinho made by them!",Eduardo Noronha
5670340,4.0,The gift that just give more and more over time in the glass!,Heino Oesten
5670340,4.0,"medium gold,  apple,  lemon,  peach,   herbal. Very interesting wine",Sitytsak G.
5670340,4.5,"Fully orange juice aroma with but of herbal touch, bit fizzy feeling, floral sense like lily, bit sticky texture, green apple emotion, citrus acidity, medium body. Clean finish with lemon feeling. Good match with fermented seafood. Bit stronger than I thought, but still characteristic. Not bad. ",Seojae Park
5670340,4.5,"Vino verde + natural vinification = awesomeness. Super delicious juicy aromas of yellow grapefruit, apple, lemon plus some funk but no CO2. Not too cloudy so also not too much yeast left which makes it very easy to consume. With 13% Alcohol quite the Party starter but not unpleasantly sharp in the taste. Love it!",Tobias Steber
5670340,4.5,"Great Vinho Verde! I'm not a huge fan of those wines but this one really opened me up... Fantastic body, rich, funky, some tree fruits such as pear and apple, some minerals and earthy flavours, a bit of honey, and even some citrus zest... Really developed through the evening...",Ido Rosenblum
5670340,3.5,"This has a feel of cider apples at first, turning to chamomile tea with rice in the glass. R with the ancestral method, so no disgorgment out dosage here. Also made without the user of sulphur. An organic natural sparkling wine.",Adrian Mizzi
5670340,3.0,"[Portugal Collection Tasting] The other big name in Vinho Verde was doubly represented. First this ‘Nature’ which means no sulfites were added not filtering performed. I found the nose a bit disappointing with the typical Alvarinho aroma dominated by yoghurt...  In the mellow, chubby (?) palate plenty acidity but not the most crispy kind, wet stone, green apple and citrus. 3.2",Frederic Knockaert
5670340,3.0," The “natural” vinho verde version of this house.  No sulphur, unfiltered, some maceration gives intense colour to the wine... Kiwi yoghurt in the nose and Granny Smith apple going full throttle on the palate, sour rhubarb too... Be careful with this high acidity, this is quite stern.  Perhaps some air will do wonders...",Koen Danhieux
5670340,4.0,NB there's also a sparkling version/variant of this wine (NPT Bruto - see my 15 June 2019) that Vivino may or may not have added to its database.,James B (Portugal)
5670340,4.0,"Natural wine from a big traditional producer. And a good one - good acidity, tropical fruits and slightly macerated grapefruit, pomelo and its zest","Vino, vse dela"
5670340,4.0,"Pure! Mousse. First taste high acidity. Nose “ like in the cave’. Apple, unripe fruit, salty. Wait until hot summer lunch with seafood platter! ",Tjep’s
16963,4.5,"Pale gold. Complex aromas of toast, vanilla, melon, oak and apple. Great minerality, with high acidity and medium body, with a persistent finnish with flavors of pecan and brioche. Very interesting wine, showing complexity with freshness. 4.3-4.4",Gustavo e Natália Jorge
16963,4.0,Dry medium body slightly higher acidity. Flavors of green apple pear melon citrus honey nutty and minerality of stone.  Nicely done ,Bud McBride
16963,4.0,"Oak and butter, fresh nose or pineapple and flint. Passion fruit, dry and elegant, crisp and stylish. Medium length, lively. Excellent. ",@kingofcabala
16963,4.0,"This is the reserva field blend white, not sure if this is the same bottle. A well balanced white, good minerality, melon and limes, slight vanilla and oak. Got 2 bottles at winery.",Nadim Asmar
16963,4.0,"Clear, pale lemon. Clean, medium intensity aroma of mango, peach, pineapple, oak, wet stone. Dry, medium plus acidity, medium body and medium plus finish. Creamy mouth feel. ",Marcos Iglesias
16963,4.0,"I haven’t had much Portuguese wine in my days but this is one of the most interesting yet.  Scent: Smoke, barnyard, vanilla, rubber, oak, old oysters shells, seashells and yellow plum.  Looks: Clear yellow.  Mouthfeel: Dry. ABV is 12,5%. Medium acidity. Bit too low, which brings it down a bit. Medium bodied.  Grape varieties: 60% Gouveio, 24% Arinto and 16% Rabigato. Fermentation takes place in French 500 litre oak casks. 33% new oak. Maturation in oak for seven months.  (3,9)",! ! Nils Mellbin‍ ! !
16963,4.0,I really enjoyed this wine. It was interesting and different given the nutty and aromatic nose.  Well made and subtle this is a wine to savour.,Grapefan
16963,4.0,"[Quinta do Vallado Winery Visit 1/5] Big, professional house, informative tour. The visit was finally dominated by that 131 year old port in the end but the rest was rather enjoyable too 😊. Again the Portuguese show that they know very well how to do oaked whites: measured & constructive. 6 months in the barrel cause subtle oak in the mineralic nose joined by lemon & other citrus and some tropical fruit. The oily palate is very crisp with abricot, lime, gentle grapefruit & measured toast in the finish. 3.9",Frederic Knockaert
16963,4.0,"Serious wine 🥂 plenty of citrus notes, and nice acidity- blending of Gouveio, Arinto and Rabigato ",Fabien Lainé
16963,4.0,"Pineapple, mango, lychee, melon, and pear nose. High acidity. Full body. Vanilla, banana fosters, pineapple, and melon. 3.9⭐️ creamy and complex.   Age up to 8 years. ",Vince S.
16963,4.0,"Smells of straw, mineral, and apple. High acidity, medium body. Good balance of citrus and stone fruit with high minerality. ",Xingchen Mai
16963,4.0,"Full bodied, rich wine shows deep golden colour and an array of flavours; green apple, honey, caramel, passion fruit, dried apricot, walnut, bright acidity and long persistent finish. 4",molecular_sommelier
16963,4.0,"Good complexity and minerality. Not extraordinary, but good quality wine",Max Markov
16963,4.0,"Pale in color with just a touch of yellow and green hues. Aged 7 months in French oak. Green apple, lemon, lime, vanilla, and oak on the nose. Touch of cream. Medium plus acidity, lemon and citrus body with just a touch of stone and tropical fruit. Balance with oak and cream on the finish. 3.8 stars ",Vino_Gwen
16963,4.0,"Complex gentle aromas of stone fruits with earthy mineral notes and slight floral undertones of this 4 grape blend. The palate revealed a well-balanced wine with good acidity with refined and integrated oak. Flavors of citrus and dried fruits along with spicy notes came forth in this full-bodied white wine. The wine concluded with a long crisp and fresh finish. Very enjoyable! I read about 50 cases of the 2012 vintage were exported to the US, I don’t believe any of the 2013 made it over.",Sipping Fine Wine
2045239,4.0,"Needs decanting, air. Subtle nose once it opens up,  black fruit,  oak. Dark ruby coloque despite 11 years, thick and concentrated aroma. Well balanced plum, vanilla and oak in the mouth, the tannins are now mellowed but the acidity still makes it a great food companion . Superb finish",Andre Marques
2045239,4.5,"A very different red!  Aromas of blackberry, chocolate, oak & pencil lead!  Medium body, balanced acidity, enough tannins!  Taste of tobacco and central Portugal minerals in the mouth!  Big wine yiamas!!! ",Georgios Andrianos
2045239,4.5,"Looking back at 2018 Ervideira is one of my favorite discoveries  Their tinto riserva is strong and complex, their Branco is amazing and this one is out of this world ",Marco Goeijenbier
2045239,4.5,"94/100....oak, plum, dark cherry, tobacco, ash and leather. Amazing with some terciary notes. Violet and brown color. 13.5%. Amazing this discovery. Paired with cod in the oven over ceramic tail. Cheers ",PortugueseWINEculture
2045239,4.5,Needs to breath. Goes from a tannic full bodied punch in the face to a velvety silky smooth ripe dark fruit taste bomb. Still one of the best portugese i have tasted,TysRez
2045239,4.5,"That's the right bottle to round up the first weekend evening. Very good Portuguese blend of Aragonez, AB and Trincadeira. Alentejo terroir seems to serve all these three grapes. AB from France, Aragonez from Spain and Trincadeira local Portuguese grape. Full bodied with deep dense color. On the nose there is the work of Trincadeira with aromas of blackberries and herbs. Completed by influence of Aragonez with red berries. AB gives to all these jamminesse. The best of these 3 grapes combined to perfect wine",Pszemo Pszemo
2045239,4.5,"Amazing wine. Drank 13 y after its harvest, its close to being a perfect wine.Smooth, good blend of wood and primary flavours. The best you can get from Alentejo.",Diogo Almeida
2045239,4.5,"Dark purple color, smells of black plum, clove, anise, raspberry, and cranberry, full body with nice acidity and very firm tannin, this can easily last 8-10 years, tastes of prune, Asian spice, dark chocolate and espresso bean, long velvety finish, very nice QPR!",Howard Yang
2045239,3.5,"Full, intense, herby nose with a spicy, slightly tarry edge. Very appealing. Good concentration on the palate. Intense, herby edged tarry berry fruit. Nicely savoury with some good structure. ",Adrian N.
2045239,4.0,"Green strawberry, minerals and forest floor. Nice find!",Al Alvarez
2045239,4.5,A very elegant and bold red! Huge travesty that these Portuguese wines are not being exported to the US! This blend is superb and most complex but with a very smoothe finish. ,Ryan Marie
2045239,4.5,"Just a pleasure. Cherries royale, cardamon, licorice, granite, pencil lead, and a subtle fruity sweetness that balances the soft tannins very well. Smooth as velvet. The same sumptuous mouthfeel too. Beautiful legs, good finish, bold nose of dates and chocolate. Difficult to see where it can be improved. Cellarable for years. Awesome.",Barry Chow
