,id,note
11918,75021,"Simple Arinto, medium body but with an ever so slight Sweet finish that would stop me from drinking too many glasses. Good value for €9.50 in Dublin. "
11919,75021,Kiwi and citrusy notes.  Grassy shade and quite minerally. Not great but not bad for the money. Saúde!
11920,75021,O Picadeiro- just as great as the food and the time spent with friends. Great afternoon wine. 
11921,75021,citrus grapefruit pear honey 7.5
11922,75021,"Continues to evolve well, great value for money, refreshing but good body."
11923,75021,Fruity and citric . Great with grilled fish 
11924,75021,"A decent citrus aroma, the body is dry, elegant and strong with a good after taste. It could be better "
11925,75021,"Yellow citric color. Tropical fruits aroma with some mineral notes. Good acidity, very fresh and medium volume. "
11926,1189511,"Mention Touriga Nacional and you have my interest. Nice acidity, with notes of strawberry and cherry. Well valued and a really easy drinking wine. "
11927,1189511,"Repetindo! Parece ser uma versão simplificada do Clos de Los Siete argentino. Um belo vinho. 3,75 Repetition! It seems to be a simple version of the Argentinian Clos de Los Siete. A nice wine."
11928,1189511,"Red current and sour cherry, quite dry and tart. Easy-drinking. Full-ish body. A lovely bottle for the price. "
11929,1189511,"Didn't expect much, but boy was it Smooth.  Cannot go wrong with the price point. "
11930,1189511,Full body explosion of flavour 
11931,1189511,"2016 - to the difference of prev. years this very able vintner has shaped up and has labeled four local and noble varietals in the bottle. Wine is still strict and with a large integrity. It requires a bit of digging to find the The dark boysenberries, maybe even a hint of olives and capers. It’s clear that the soil composition is anything but fat & juicy - stressing the vines up to the level where they take on minerals and all sorts of base notes - which could make it a thinking mans wine - down the road."
11932,1189511,"I’ve given this bottle a bad review a year or so ago, but this time I’ve given it a better rating, it’s a fairly dry and bold red, not my favourite so I definitely let the missus have some of this one as I feel It wouldn’t be a waste on her 🤙"
11933,1189511,Full bodied and very dry wine with lots of dark fruity on the nose. Plum and cherry in the mouth. 
11934,1189511,"Good wine, quite dry and didn't open up as much as expected. Dried cherry nose, herbacious and an sedge of savory. Mixed berries on the palate, red fruit followed with coffee, sage and leather. A fine tannin, and bone dry finish. "
11935,1189511,Yeah. Lots of stickers. But it tastes like I’m chewing a ball of aluminum foil that’s surrounding 12 Bayer Children’s Aspirin.   Next
11936,1189511,"Good oaky wine, a bit overated in Canada, low alchool, its a light bodied typical young vineyards. Good catch for a region with not much options. Good with a piece of beef or a pasta dinner ."
11937,1189511,"Super smooth wine. Was fired up when I tried it, probably cause I wasn’t expecting much for the price. But very good!"
11938,1189511,Still a great Portugal fruity full red 
11939,1189511,"Very smooth, juicy red fruit and well balanced tanins "
11940,1189511,"Fruit, dry, light in the mouth"
11941,1928037,"Strong, berries in the mouth. 1h of air. "
11942,1928037,Fruity medium dry balanced. Medium body
11943,1928037,"Intense ruby color, cherries and blackberries on nose and even more on palette, smooth tannins accompany medium minus finish. "
11944,1928037,"Chocolate, cherries and oak."
11945,1928037,"Medium body vino, rich fruit forward with cherry and red currents. Oak, chocolate and leather, light tannins. Something different is nice and noticed a slight flaw in depth "
11946,1928037,"Fruit forward, long finish, raspberries. Drier upon opening (better), compared to after a day."
11947,1928037,Fruity. Medium+ acidity. Finish with Smooth tanning .
11948,1928037,"Sublime and excellent. Very deep, full of body. Pepper, dark fruit, oak, Cherry, tobacco. Excellent"
11949,1928037,intense leather and tobacco notes well paired with duck breast
11950,1928037,Plum and blackberry. Fruit forward with a lasting textured taste. 
11951,1928037,"Easy to drink, medium body fruity red"
11952,1928037,Very good full of southern Portugal sin. Rich of taste of different grapes. I do recommend it for a more special occasions
11953,1928037,"Medium body, Berry’s flavor, a little over acid.  "
11954,1928037,"The Plansel was very solid for the price. Dry, medium-bodied, fairly tannic and plenty of flavour. It benefits from some air. It's nothing too complex, but very enjoyable."
11955,1928037,"Excellent dry red. Starts fruity, ends dry. Highly recommend. "
11956,1261672,Excellent smooth Portuguese sparkling wine. A good compromise between Prosecco and Champagne. Smoother than the normal reserva. Perfect to make Aperol Spritz.
11957,1261672,"Life can't get any better than this! Drinking Murganheira on a private villa in Douro valley. Shy nose of yellow apples and minerality. Dry, med- bodied, med- acids, small bubbles. Delicate palate following the nose. Yellow apples turning into bruised ripe apples in a med long finish. Toasty oaky palate. Not that ""special"". But these surroundings makes it special. If you like your bubbly wines delicate and ripe, pick murganheira. If you can get one..."
11958,1261672,"Something unique and special about her. Clearly Portuguese, but not as usual. A light yellow sparkling wine. Apple and vanilla notes. Well balanced acidity and fruit. Did not pair well with the sardines at all. "
11959,1261672,"N: citrus, toast, apples P: dry, delicate small bubbles, medium- minerality T: follows nose F: short, consistent"
11960,1261672,"elegant, small bubble. highly recommended"
11961,1261672,A steal for this money
11962,1261672,Great value - yummy
11963,1261672,There is some serious sparkling coming out of Portugal!
11964,1261672,"One of the best sparkling wines at the moment. Bright, mineral, complex. Apples and shades of zest in nose. Complex, time dependent palate, bright lemon start, sweetish frozen apple in the middle, calm green apple and lemon zest finish."
11965,1261672,"Between 3 and 3,5. Lacks finesse, quite harsh, very acidic. The worry was on the freshness but created a wine that doesn't give full pleasure of drinking and becomes a bit boring. "
11966,1261672,"85/100  Wasn't aware that there was such thing as a Portuguese sparkling wine.  Tight, but lacks the amplitude and depth of a champagne. Fizzes out rather quickly and then loses substantially all interest."
11967,1261672,"Slightly dry, with a light feel. Combines perfectly with the traditional suckling pig “à bairrada”.  pear citrus"
11968,1261672,Very much like a Prosecco. 
11969,1261672,Nice mousse and tastes like a good champaign (contains same grapes )
11970,1261672,"Can be compared with cava and prosecco but without the typical rubber/pear notes. Surprisingly mineral in the nose, dry and sweet at the same time. But too floral and yeasty for my taste. A good ”cava” but not in the same league with Champagne and Franciacorta. "
11971,1480583,"Fruity, dry, medium low tannins vanilla and anise flavors accent the pomegranate currant flavors and show off the medium high acidity.  Really nice wine for the price.  Bought it in a boutiquey wine shop in Lisbon our first night here."
11972,1480583,"Dry, full body, rich flavor, red berries, raspberry, vanilla, oak"
11973,1480583,"Smooth, full bodied with soft tannins. Berries and chocolate with a hint of oak. Really delightful."
11974,1480583,"Wonderfully silky, deep flavours, long aftertaste. "
11975,1480583,"Very intense wine, good on beef."
11976,1480583,"Nice yellow tone. Deep fruit tone with scents of rhubarb, smoke and some oak character. Very dry and mature tone with fruity character and nice body."
11977,1480583,"👃 warm, spicy, oak, cherry, vanilla, chocolate and some earth notes, perhaps mushroom or truffles.  🍷 sweet, medium bodied, low acidity and a smooth aftertaste. "
11978,1480583,"An example of a wine that just keeps growing in its expressiveness and evolved from 3,5 to 4. Delicious"
11979,1480583,Chocolate notes... Balanced fruit and oak. Smooth and velvety tannins with long finish. Very good wine. 
11980,1480583,"red berry vibrant, tannins in the right place Very dry with some acidity "
11981,1480583,Spicy red. chocolate notes. Strong oaky flavor
11982,1480583,Superb wine with a Portuguese stew! Worth a try... New addition !! 👌
11983,1480583,"Oak, cherry, strawberry! Great all day wine!"
11984,1480583,"excelent wine. perfect balance, good fruit and well integrated tannins."
11985,1480583,"Chocolate, maçã. Robusto."
11986,90059,"Dark red color with violet border and visible wine tears. Smells of tobacco, chocolate and dark fruit. Tastes of tobacco and dark fruit. Off-dry, medium acidity bold wine"
11987,90059,"3.75 Decent Portuguese offering. Unoaked yet packed with fruit & some structure & complexity.  Backed by Chateau Lafite (who's Bordeaux wines sell for over £1k) & from one of Portuguals more expensive regions. This blend of local & international grapes has potential  🍷Blackberry jam  👃Aromas of jammy red berries, dark fruit & vanilla  👅Blackcurrant, plum, cherry & red currants, vanilla, oak, leather with a slight bitterness; possibly dark chocolate. Surprising intense notes of vanilla & oak as unoaked"
11988,90059,"What a big bunch  of plums and red berries. blueberry red currant sweet strawberry and red cherry nice 👃 of all that + vanilla and oak coming through. On the 👅 it’s well integrated and luscious very drinkable, hard to beleieve the 14.5% vol Great qpr 3.8  "
11989,90059,"Rubi escuro.  Compota de frutas negras, baunilha, chocolate. Bom corpo, taninos presentes. Bem equilibrado. Excelente B/C. (R$80).   Dark ruby. Compote of black fruits, vanilla, chocolate. Good body, tannins present. Well balanced. Excellent B / C. (R $ 80)."
11990,90059,"Another bottle from the boot of the car after another set of poor hotel wines. Dark deep 👅staining purple/ruby red with quite intense nose of dark plum, black cherry & blackberry with some hints of tobacco & vanilla. Dry, medium+ acidity & body with velvety smooth tannins. Full & silky mouthfeel. Flavours of dark plum & juicy blackberry with a medium+ spicy finish. A solid 3.8⭐ which saved the day after afternoon cream tea and dancing in the Tower Ballroom Blackpool. Strictly eat your heart out🤣😂"
11991,90059,"Intense ruby-red color in the glass! On the nose smells of ripe forest fruits and red fruits! On the palate well balanced, with a fresh acidity and a hint of stewed jam and a powerful, long finish! Cheers!"
11992,90059,"Dark inky red verging on purple in the glass Nose of plum and cassis  Very full dark fruits initially plum, blackcurrant and cassis.  Very smooth low tannin and no wood finish which is a nice change for Alentejo.  Finish is sweet."
